L,O,1
1532.46,-9.48,-51.48
1532.47,-9.46,-51.5
1532.48,-9.49,-51.44
1532.49,-9.51,-51.37
1532.5,-9.53,-51.25
1532.51,-9.51,-51.3
1532.52,-9.51,-51.23
1532.53,-9.49,-51.25
1532.54,-9.48,-51.29
1532.55,-9.49,-51.2
1532.56,-9.48,-51.15
1532.57,-9.46,-51.33
1532.58,-9.43,-51.43
1532.59,-9.39,-51.47
1532.6,-9.39,-51.57
1532.61,-9.39,-51.63
1532.62,-9.38,-51.64
1532.63,-9.37,-51.67
1532.64,-9.37,-51.81
1532.65,-9.36,-51.96
1532.66,-9.34,-51.97
1532.67,-9.34,-52.05
1532.68,-9.32,-52.1
1532.69,-9.31,-52.08
1532.7,-9.31,-52.08
1532.71,-9.29,-52.04
1532.72,-9.28,-52.18
1532.73,-9.24,-52.19
1532.74,-9.24,-52.28
1532.75,-9.25,-52.19
1532.76,-9.23,-52.16
1532.77,-9.22,-52.26
1532.78,-9.21,-52.3
1532.79,-9.18,-52.29
1532.8,-9.17,-52.29
1532.81,-9.17,-52.29
1532.82,-9.2,-52.28
1532.83,-9.17,-52.1
1532.84,-9.17,-52.08
1532.85,-9.17,-52.08
1532.86,-9.17,-51.86
1532.87,-9.17,-52.0
1532.88,-9.17,-51.93
1532.89,-9.17,-51.87
1532.9,-9.17,-51.8
1532.91,-9.17,-51.79
1532.92,-9.16,-51.64
1532.93,-9.2,-51.65
1532.94,-9.2,-51.58
1532.95,-9.18,-51.5
1532.96,-9.18,-51.48
1532.97,-9.18,-51.64
1532.98,-9.21,-51.71
1532.99,-9.2,-51.65
1533.0,-9.22,-51.6
1533.01,-9.23,-51.61
1533.02,-9.22,-51.78
1533.03,-9.22,-51.62
1533.04,-9.22,-51.65
1533.05,-9.23,-51.79
1533.06,-9.22,-51.88
1533.07,-9.24,-51.84
1533.08,-9.22,-51.86
1533.09,-9.23,-51.84
1533.1,-9.24,-51.93
1533.11,-9.24,-52.03
1533.12,-9.26,-51.98
1533.13,-9.28,-52.1
1533.14,-9.29,-52.05
1533.15,-9.31,-52.24
1533.16,-9.32,-52.29
1533.17,-9.34,-52.3
1533.18,-9.34,-52.24
1533.19,-9.34,-52.29
1533.2,-9.37,-52.32
1533.21,-9.37,-52.3
1533.22,-9.37,-52.38
1533.23,-9.39,-52.46
1533.24,-9.43,-52.42
1533.25,-9.44,-52.44
1533.26,-9.46,-52.46
1533.27,-9.46,-52.47
1533.28,-9.49,-52.33
1533.29,-9.49,-52.38
1533.3,-9.49,-52.36
1533.31,-9.5,-52.18
1533.32,-9.51,-52.21
1533.33,-9.5,-52.01
1533.34,-9.49,-51.94
1533.35,-9.49,-51.93
1533.36,-9.49,-51.83
1533.37,-9.49,-51.7
1533.38,-9.49,-51.66
1533.39,-9.47,-51.41
1533.4,-9.44,-51.33
1533.41,-9.43,-51.23
1533.42,-9.43,-51.15
1533.43,-9.43,-51.1
1533.44,-9.42,-51.08
1533.45,-9.39,-51.07
1533.46,-9.36,-50.99
1533.47,-9.36,-51.07
1533.48,-9.37,-50.88
1533.49,-9.37,-50.95
1533.5,-9.35,-50.97
1533.51,-9.32,-50.93
1533.52,-9.32,-51.02
1533.53,-9.31,-51.13
1533.54,-9.31,-51.18
1533.55,-9.31,-51.11
1533.56,-9.31,-51.29
1533.57,-9.29,-51.28
1533.58,-9.26,-51.39
1533.59,-9.27,-51.44
1533.6,-9.25,-51.53
1533.61,-9.24,-51.49
1533.62,-9.24,-51.43
1533.63,-9.22,-51.63
1533.64,-9.21,-51.67
1533.65,-9.22,-51.71
1533.66,-9.21,-51.85
1533.67,-9.19,-51.99
1533.68,-9.2,-52.1
1533.69,-9.2,-52.11
1533.7,-9.2,-52.14
1533.71,-9.19,-52.18
1533.72,-9.2,-52.37
1533.73,-9.2,-52.38
1533.74,-9.2,-52.38
1533.75,-9.2,-52.39
1533.76,-9.2,-52.54
1533.77,-9.2,-52.57
1533.78,-9.2,-52.59
1533.79,-9.22,-52.59
1533.8,-9.22,-52.57
1533.81,-9.2,-52.72
1533.82,-9.19,-52.7
1533.83,-9.2,-52.65
1533.84,-9.2,-52.6
1533.85,-9.22,-52.5
1533.86,-9.22,-52.51
1533.87,-9.24,-52.39
1533.88,-9.23,-52.32
1533.89,-9.24,-52.23
1533.9,-9.24,-52.25
1533.91,-9.24,-52.18
1533.92,-9.24,-52.0
1533.93,-9.25,-51.91
1533.94,-9.28,-51.9
1533.95,-9.29,-51.76
1533.96,-9.3,-51.68
1533.97,-9.3,-51.64
1533.98,-9.31,-51.56
1533.99,-9.31,-51.54
1534.0,-9.34,-51.41
1534.01,-9.34,-51.42
1534.02,-9.35,-51.32
1534.03,-9.36,-51.29
1534.04,-9.38,-51.53
1534.05,-9.38,-51.3
1534.06,-9.39,-51.35
1534.07,-9.41,-51.29
1534.08,-9.41,-51.3
1534.09,-9.42,-51.43
1534.1,-9.44,-51.41
1534.11,-9.44,-51.44
1534.12,-9.44,-51.58
1534.13,-9.45,-51.55
1534.14,-9.47,-51.44
1534.15,-9.49,-51.64
1534.16,-9.49,-51.58
1534.17,-9.48,-51.67
1534.18,-9.47,-51.7
1534.19,-9.46,-51.81
1534.2,-9.48,-51.85
1534.21,-9.49,-51.92
1534.22,-9.46,-52.01
1534.23,-9.46,-52.29
1534.24,-9.44,-52.11
1534.25,-9.44,-52.1
1534.26,-9.44,-52.22
1534.27,-9.43,-52.24
1534.28,-9.4,-52.33
1534.29,-9.37,-52.44
1534.3,-9.37,-52.32
1534.31,-9.37,-52.42
1534.32,-9.35,-52.43
1534.33,-9.32,-52.51
1534.34,-9.31,-52.32
1534.35,-9.31,-52.38
1534.36,-9.31,-52.34
1534.37,-9.3,-52.32
1534.38,-9.29,-52.16
1534.39,-9.26,-52.31
1534.4,-9.24,-52.22
1534.41,-9.26,-52.23
1534.42,-9.26,-52.15
1534.43,-9.24,-51.99
1534.44,-9.23,-52.11
1534.45,-9.22,-52.12
1534.46,-9.23,-52.14
1534.47,-9.24,-51.93
1534.48,-9.24,-51.82
1534.49,-9.24,-51.84
1534.5,-9.23,-51.78
1534.51,-9.21,-51.87
1534.52,-9.24,-51.84
1534.53,-9.24,-51.78
1534.54,-9.23,-51.68
1534.55,-9.21,-51.62
1534.56,-9.2,-51.74
1534.57,-9.21,-51.82
1534.58,-9.22,-51.79
1534.59,-9.22,-51.8
1534.6,-9.21,-51.74
1534.61,-9.21,-51.77
1534.62,-9.19,-51.78
1534.63,-9.19,-51.81
1534.64,-9.2,-51.84
1534.65,-9.2,-51.89
1534.66,-9.19,-51.94
1534.67,-9.19,-52.1
1534.68,-9.19,-52.11
1534.69,-9.19,-52.11
1534.7,-9.21,-52.18
1534.71,-9.24,-52.26
1534.72,-9.24,-52.38
1534.73,-9.25,-52.56
1534.74,-9.26,-52.54
1534.75,-9.25,-52.48
1534.76,-9.27,-52.6
1534.77,-9.28,-52.57
1534.78,-9.31,-52.78
1534.79,-9.29,-52.67
1534.8,-9.31,-52.79
1534.81,-9.31,-52.73
1534.82,-9.32,-52.69
1534.83,-9.32,-52.69
1534.84,-9.34,-52.7
1534.85,-9.35,-52.54
1534.86,-9.35,-52.53
1534.87,-9.37,-52.6
1534.88,-9.39,-52.45
1534.89,-9.39,-52.53
1534.9,-9.4,-52.33
1534.91,-9.4,-52.37
1534.92,-9.43,-52.33
1534.93,-9.45,-52.13
1534.94,-9.46,-52.2
1534.95,-9.47,-52.08
1534.96,-9.44,-52.18
1534.97,-9.47,-52.06
1534.98,-9.47,-51.99
1534.99,-9.5,-51.91
1535.0,-9.51,-51.98
1535.01,-9.49,-51.86
1535.02,-9.47,-51.83
1535.03,-9.47,-51.88
1535.04,-9.48,-51.85
1535.05,-9.51,-51.75
1535.06,-9.49,-51.85
1535.07,-9.46,-51.95
1535.08,-9.44,-51.86
1535.09,-9.43,-51.82
1535.1,-9.44,-51.82
1535.11,-9.43,-51.9
1535.12,-9.43,-51.87
1535.13,-9.39,-51.88
1535.14,-9.39,-51.88
1535.15,-9.38,-52.02
1535.16,-9.37,-51.93
1535.17,-9.37,-51.95
1535.18,-9.37,-52.03
1535.19,-9.35,-51.98
1535.2,-9.32,-51.93
1535.21,-9.31,-52.05
1535.22,-9.31,-52.13
1535.23,-9.31,-52.27
1535.24,-9.31,-52.23
1535.25,-9.3,-52.37
1535.26,-9.29,-52.36
1535.27,-9.27,-52.41
1535.28,-9.24,-52.47
1535.29,-9.25,-52.4
1535.3,-9.24,-52.46
1535.31,-9.24,-52.45
1535.32,-9.22,-52.49
1535.33,-9.23,-52.61
1535.34,-9.2,-52.73
1535.35,-9.21,-52.56
1535.36,-9.21,-52.43
1535.37,-9.2,-52.61
1535.38,-9.2,-52.55
1535.39,-9.19,-52.58
1535.4,-9.17,-52.59
1535.41,-9.18,-52.49
1535.42,-9.18,-52.46
1535.43,-9.19,-52.43
1535.44,-9.19,-52.26
1535.45,-9.17,-52.15
1535.46,-9.2,-52.41
1535.47,-9.2,-52.45
1535.48,-9.22,-52.33
1535.49,-9.24,-52.22
1535.5,-9.24,-52.27
1535.51,-9.23,-52.34
1535.52,-9.22,-52.16
1535.53,-9.21,-52.32
1535.54,-9.24,-52.32
1535.55,-9.24,-52.34
1535.56,-9.25,-52.33
1535.57,-9.24,-52.36
1535.58,-9.27,-52.39
1535.59,-9.27,-52.25
1535.6,-9.27,-52.35
1535.61,-9.27,-52.24
1535.62,-9.25,-52.43
1535.63,-9.25,-52.44
1535.64,-9.28,-52.38
1535.65,-9.31,-52.47
1535.66,-9.31,-52.33
1535.67,-9.31,-52.4
1535.68,-9.31,-52.44
1535.69,-9.34,-52.37
1535.7,-9.34,-52.48
1535.71,-9.36,-52.39
1535.72,-9.37,-52.36
1535.73,-9.37,-52.44
1535.74,-9.38,-52.59
1535.75,-9.42,-52.49
1535.76,-9.43,-52.41
1535.77,-9.43,-52.61
1535.78,-9.44,-52.41
1535.79,-9.45,-52.37
1535.8,-9.47,-52.31
1535.81,-9.48,-52.38
1535.82,-9.47,-52.27
1535.83,-9.47,-52.32
1535.84,-9.49,-52.33
1535.85,-9.49,-52.34
1535.86,-9.48,-52.25
1535.87,-9.49,-52.36
1535.88,-9.47,-52.35
1535.89,-9.44,-52.25
1535.9,-9.46,-52.22
1535.91,-9.45,-52.3
1535.92,-9.44,-52.28
1535.93,-9.43,-52.24
1535.94,-9.39,-52.22
1535.95,-9.4,-52.25
1535.96,-9.41,-52.18
1535.97,-9.41,-52.15
1535.98,-9.39,-52.12
1535.99,-9.39,-52.11
1536.0,-9.37,-52.14
1536.01,-9.37,-51.98
1536.02,-9.36,-52.03
1536.03,-9.36,-52.04
1536.04,-9.33,-52.01
1536.05,-9.32,-52.0
1536.06,-9.32,-52.15
1536.07,-9.34,-52.21
1536.08,-9.32,-52.32
1536.09,-9.31,-52.23
1536.1,-9.29,-52.26
1536.11,-9.28,-52.35
1536.12,-9.27,-52.33
1536.13,-9.26,-52.26
1536.14,-9.25,-52.58
1536.15,-9.23,-52.53
1536.16,-9.21,-52.48
1536.17,-9.22,-52.42
1536.18,-9.22,-52.44
1536.19,-9.24,-52.45
1536.2,-9.24,-52.54
1536.21,-9.22,-52.5
1536.22,-9.24,-52.42
1536.23,-9.2,-52.5
1536.24,-9.2,-52.53
1536.25,-9.2,-52.51
1536.26,-9.2,-52.65
1536.27,-9.2,-52.51
1536.28,-9.2,-52.61
1536.29,-9.22,-52.55
1536.3,-9.22,-52.57
1536.31,-9.22,-52.51
1536.32,-9.24,-52.48
1536.33,-9.23,-52.6
1536.34,-9.22,-52.45
1536.35,-9.21,-52.63
1536.36,-9.22,-52.64
1536.37,-9.23,-52.49
1536.38,-9.22,-52.54
1536.39,-9.24,-52.68
1536.4,-9.24,-52.65
1536.41,-9.24,-52.75
1536.42,-9.25,-52.69
1536.43,-9.25,-52.72
1536.44,-9.25,-52.7
1536.45,-9.27,-52.73
1536.46,-9.27,-52.73
1536.47,-9.28,-52.58
1536.48,-9.31,-52.58
1536.49,-9.31,-52.54
1536.5,-9.34,-52.6
1536.51,-9.34,-52.7
1536.52,-9.36,-52.53
1536.53,-9.36,-52.48
1536.54,-9.36,-52.44
1536.55,-9.37,-52.68
1536.56,-9.39,-52.56
1536.57,-9.41,-52.56
1536.58,-9.42,-52.55
1536.59,-9.41,-52.58
1536.6,-9.44,-52.49
1536.61,-9.44,-52.47
1536.62,-9.46,-52.47
1536.63,-9.44,-52.6
1536.64,-9.44,-52.59
1536.65,-9.44,-52.54
1536.66,-9.44,-52.44
1536.67,-9.44,-52.39
1536.68,-9.46,-52.44
1536.69,-9.44,-52.43
1536.7,-9.44,-52.44
1536.71,-9.48,-52.43
1536.72,-9.48,-52.35
1536.73,-9.47,-52.37
1536.74,-9.46,-52.31
1536.75,-9.44,-52.18
1536.76,-9.44,-52.21
1536.77,-9.43,-52.18
1536.78,-9.44,-52.06
1536.79,-9.44,-52.07
1536.8,-9.44,-52.03
1536.81,-9.41,-52.19
1536.82,-9.41,-52.17
1536.83,-9.41,-52.05
1536.84,-9.39,-52.11
1536.85,-9.37,-52.01
1536.86,-9.36,-52.07
1536.87,-9.33,-52.0
1536.88,-9.36,-52.08
1536.89,-9.35,-51.97
1536.9,-9.32,-52.1
1536.91,-9.31,-52.05
1536.92,-9.3,-52.19
1536.93,-9.28,-52.22
1536.94,-9.28,-52.26
1536.95,-9.27,-52.21
1536.96,-9.26,-52.11
1536.97,-9.27,-52.2
1536.98,-9.25,-52.29
1536.99,-9.24,-52.33
1537.0,-9.24,-52.19
1537.01,-9.23,-52.29
1537.02,-9.23,-52.3
1537.03,-9.24,-52.36
1537.04,-9.22,-52.25
1537.05,-9.23,-52.29
1537.06,-9.2,-52.32
1537.07,-9.22,-52.38
1537.08,-9.22,-52.55
1537.09,-9.21,-52.44
1537.1,-9.19,-52.55
1537.11,-9.2,-52.58
1537.12,-9.2,-52.61
1537.13,-9.2,-52.54
1537.14,-9.21,-52.68
1537.15,-9.2,-52.64
1537.16,-9.2,-52.74
1537.17,-9.2,-52.61
1537.18,-9.21,-52.7
1537.19,-9.22,-52.72
1537.2,-9.22,-52.51
1537.21,-9.24,-52.62
1537.22,-9.24,-52.64
1537.23,-9.24,-52.64
1537.24,-9.24,-52.56
1537.25,-9.25,-52.61
1537.26,-9.24,-52.51
1537.27,-9.25,-52.47
1537.28,-9.25,-52.45
1537.29,-9.27,-52.4
1537.3,-9.28,-52.31
1537.31,-9.31,-52.34
1537.32,-9.29,-52.24
1537.33,-9.31,-52.23
1537.34,-9.31,-52.17
1537.35,-9.34,-52.15
1537.36,-9.33,-52.0
1537.37,-9.32,-51.8
1537.38,-9.33,-51.77
1537.39,-9.35,-51.72
1537.4,-9.37,-51.69
1537.41,-9.37,-51.66
1537.42,-9.4,-51.53
1537.43,-9.4,-51.55
1537.44,-9.4,-51.59
1537.45,-9.43,-51.57
1537.46,-9.44,-51.48
1537.47,-9.44,-51.51
1537.48,-9.44,-51.46
1537.49,-9.44,-51.53
1537.5,-9.48,-51.42
1537.51,-9.47,-51.5
1537.52,-9.47,-51.59
1537.53,-9.48,-51.56
1537.54,-9.46,-51.62
1537.55,-9.48,-51.73
1537.56,-9.47,-51.82
1537.57,-9.46,-51.74
1537.58,-9.45,-51.83
1537.59,-9.46,-51.9
1537.6,-9.45,-52.0
1537.61,-9.44,-51.89
1537.62,-9.44,-52.0
1537.63,-9.44,-52.11
1537.64,-9.42,-52.16
1537.65,-9.41,-52.2
1537.66,-9.39,-52.39
1537.67,-9.37,-52.25
1537.68,-9.36,-52.24
1537.69,-9.37,-52.31
1537.7,-9.37,-52.33
1537.71,-9.36,-52.37
1537.72,-9.35,-52.26
1537.73,-9.34,-52.35
1537.74,-9.34,-52.29
1537.75,-9.32,-52.13
1537.76,-9.31,-52.16
1537.77,-9.31,-52.11
1537.78,-9.31,-52.12
1537.79,-9.31,-52.13
1537.8,-9.31,-52.12
1537.81,-9.28,-52.08
1537.82,-9.3,-51.94
1537.83,-9.27,-52.05
1537.84,-9.27,-52.01
1537.85,-9.27,-51.9
1537.86,-9.24,-51.94
1537.87,-9.24,-51.86
1537.88,-9.24,-51.89
1537.89,-9.24,-51.78
1537.9,-9.24,-51.78
1537.91,-9.24,-51.65
1537.92,-9.21,-51.67
1537.93,-9.2,-51.64
1537.94,-9.2,-51.59
1537.95,-9.2,-51.63
1537.96,-9.19,-51.48
1537.97,-9.21,-51.43
1537.98,-9.21,-51.57
1537.99,-9.22,-51.46
1538.0,-9.23,-51.4
1538.01,-9.24,-51.47
1538.02,-9.24,-51.4
1538.03,-9.2,-51.4
1538.04,-9.22,-51.47
1538.05,-9.23,-51.51
1538.06,-9.24,-51.57
1538.07,-9.24,-51.73
1538.08,-9.25,-51.67
1538.09,-9.25,-51.78
1538.1,-9.25,-51.87
1538.11,-9.25,-52.07
1538.12,-9.27,-51.96
1538.13,-9.26,-52.13
1538.14,-9.25,-52.18
1538.15,-9.25,-52.26
1538.16,-9.26,-52.59
1538.17,-9.31,-52.41
1538.18,-9.31,-52.54
1538.19,-9.31,-52.58
1538.2,-9.31,-52.73
1538.21,-9.31,-52.6
1538.22,-9.33,-52.64
1538.23,-9.36,-52.54
1538.24,-9.34,-52.57
1538.25,-9.36,-52.47
1538.26,-9.37,-52.5
1538.27,-9.39,-52.34
1538.28,-9.41,-52.34
1538.29,-9.43,-52.29
1538.3,-9.44,-52.19
1538.31,-9.44,-52.26
1538.32,-9.44,-52.25
1538.33,-9.44,-51.99
1538.34,-9.44,-51.91
1538.35,-9.44,-51.94
1538.36,-9.46,-51.71
1538.37,-9.46,-51.76
1538.38,-9.46,-51.7
1538.39,-9.46,-51.53
1538.4,-9.49,-51.58
1538.41,-9.48,-51.44
1538.42,-9.48,-51.43
1538.43,-9.48,-51.33
1538.44,-9.48,-51.31
1538.45,-9.46,-51.29
1538.46,-9.45,-51.26
1538.47,-9.44,-51.25
1538.48,-9.44,-51.22
1538.49,-9.44,-51.23
1538.5,-9.44,-51.08
1538.51,-9.43,-51.24
1538.52,-9.43,-51.24
1538.53,-9.41,-51.26
1538.54,-9.4,-51.42
1538.55,-9.39,-51.38
1538.56,-9.38,-51.41
1538.57,-9.37,-51.44
1538.58,-9.37,-51.44
1538.59,-9.37,-51.42
1538.6,-9.37,-51.56
1538.61,-9.37,-51.52
1538.62,-9.35,-51.7
1538.63,-9.33,-51.69
1538.64,-9.32,-51.72
1538.65,-9.32,-51.91
1538.66,-9.31,-52.01
1538.67,-9.3,-52.06
1538.68,-9.29,-51.98
1538.69,-9.27,-52.19
1538.7,-9.26,-52.26
1538.71,-9.26,-52.32
1538.72,-9.25,-52.39
1538.73,-9.24,-52.49
1538.74,-9.24,-52.51
1538.75,-9.25,-52.54
1538.76,-9.24,-52.47
1538.77,-9.24,-52.54
1538.78,-9.24,-52.58
1538.79,-9.24,-52.48
1538.8,-9.24,-52.33
1538.81,-9.25,-52.18
1538.82,-9.26,-52.24
1538.83,-9.27,-52.21
1538.84,-9.25,-52.14
1538.85,-9.25,-52.09
1538.86,-9.25,-51.88
1538.87,-9.26,-51.78
1538.88,-9.26,-51.66
1538.89,-9.25,-51.73
1538.9,-9.25,-51.65
1538.91,-9.26,-51.65
1538.92,-9.27,-51.61
1538.93,-9.27,-51.53
1538.94,-9.26,-51.4
1538.95,-9.24,-51.26
1538.96,-9.25,-51.49
1538.97,-9.27,-51.44
1538.98,-9.29,-51.45
1538.99,-9.29,-51.43
1539.0,-9.3,-51.4
1539.01,-9.29,-51.37
1539.02,-9.3,-51.5
1539.03,-9.32,-51.39
1539.04,-9.33,-51.48
1539.05,-9.33,-51.49
1539.06,-9.32,-51.46
1539.07,-9.36,-51.41
1539.08,-9.37,-51.48
1539.09,-9.38,-51.46
1539.1,-9.39,-51.54
1539.11,-9.41,-51.59
1539.12,-9.41,-51.59
1539.13,-9.42,-51.74
1539.14,-9.43,-51.8
1539.15,-9.44,-51.85
1539.16,-9.43,-51.89
1539.17,-9.42,-51.91
1539.18,-9.43,-51.89
1539.19,-9.43,-52.01
1539.2,-9.46,-52.05
1539.21,-9.44,-52.15
1539.22,-9.44,-52.35
1539.23,-9.44,-52.34
1539.24,-9.46,-52.39
1539.25,-9.46,-52.45
1539.26,-9.46,-52.49
1539.27,-9.44,-52.59
1539.28,-9.44,-52.52
1539.29,-9.44,-52.41
1539.3,-9.44,-52.45
1539.31,-9.46,-52.47
1539.32,-9.44,-52.42
1539.33,-9.44,-52.38
1539.34,-9.44,-52.35
1539.35,-9.44,-52.2
1539.36,-9.42,-52.19
1539.37,-9.41,-52.13
1539.38,-9.42,-51.95
1539.39,-9.41,-51.83
1539.4,-9.43,-51.66
1539.41,-9.4,-51.6
1539.42,-9.38,-51.47
1539.43,-9.37,-51.51
1539.44,-9.36,-51.32
1539.45,-9.35,-51.14
1539.46,-9.33,-51.24
1539.47,-9.32,-51.11
1539.48,-9.31,-51.05
1539.49,-9.29,-51.22
1539.5,-9.31,-51.15
1539.51,-9.31,-51.11
1539.52,-9.31,-51.18
1539.53,-9.3,-51.27
1539.54,-9.29,-51.27
1539.55,-9.27,-51.4
1539.56,-9.27,-51.44
1539.57,-9.29,-51.56
1539.58,-9.28,-51.6
1539.59,-9.27,-51.71
1539.6,-9.26,-51.71
1539.61,-9.29,-51.61
1539.62,-9.3,-51.76
1539.63,-9.28,-51.9
1539.64,-9.25,-51.87
1539.65,-9.24,-51.98
1539.66,-9.25,-51.98
1539.67,-9.25,-52.01
1539.68,-9.27,-52.05
1539.69,-9.27,-52.22
1539.7,-9.24,-52.21
1539.71,-9.25,-52.27
1539.72,-9.26,-52.29
1539.73,-9.26,-52.32
1539.74,-9.25,-52.39
1539.75,-9.24,-52.48
1539.76,-9.24,-52.55
1539.77,-9.25,-52.73
1539.78,-9.27,-52.66
1539.79,-9.27,-52.69
1539.8,-9.26,-52.73
1539.81,-9.27,-52.83
1539.82,-9.29,-52.88
1539.83,-9.29,-52.74
1539.84,-9.31,-52.67
1539.85,-9.31,-52.71
1539.86,-9.31,-52.74
1539.87,-9.31,-52.81
1539.88,-9.31,-52.68
1539.89,-9.34,-52.55
1539.9,-9.37,-52.53
1539.91,-9.37,-52.47
1539.92,-9.35,-52.3
1539.93,-9.35,-52.28
1539.94,-9.36,-52.15
1539.95,-9.38,-51.94
1539.96,-9.39,-51.93
1539.97,-9.39,-51.81
1539.98,-9.39,-51.8
1539.99,-9.39,-51.72
1540.0,-9.41,-51.91
1540.01,-9.42,-51.83
1540.02,-9.44,-51.7
1540.03,-9.44,-51.53
1540.04,-9.44,-51.68
1540.05,-9.43,-51.63
1540.06,-9.44,-51.67
1540.07,-9.48,-51.6
1540.08,-9.48,-51.58
1540.09,-9.48,-51.51
1540.1,-9.45,-51.57
1540.11,-9.44,-51.59
1540.12,-9.45,-51.63
1540.13,-9.49,-51.78
1540.14,-9.48,-51.74
1540.15,-9.46,-51.76
1540.16,-9.44,-51.81
1540.17,-9.44,-51.96
1540.18,-9.44,-52.02
1540.19,-9.44,-52.01
1540.2,-9.44,-51.96
1540.21,-9.44,-51.96
1540.22,-9.42,-52.06
1540.23,-9.41,-52.07
1540.24,-9.41,-52.1
1540.25,-9.39,-52.14
1540.26,-9.37,-52.21
1540.27,-9.37,-52.3
1540.28,-9.36,-52.34
1540.29,-9.34,-52.36
1540.3,-9.35,-52.5
1540.31,-9.34,-52.44
1540.32,-9.34,-52.52
1540.33,-9.33,-52.57
1540.34,-9.31,-52.63
1540.35,-9.31,-52.65
1540.36,-9.31,-52.64
1540.37,-9.31,-52.7
1540.38,-9.29,-52.76
1540.39,-9.27,-52.73
1540.4,-9.27,-52.67
1540.41,-9.27,-52.64
1540.42,-9.29,-52.66
1540.43,-9.29,-52.65
1540.44,-9.26,-52.65
1540.45,-9.24,-52.51
1540.46,-9.24,-52.53
1540.47,-9.25,-52.44
1540.48,-9.24,-52.24
1540.49,-9.24,-52.29
1540.5,-9.24,-52.09
1540.51,-9.23,-51.99
1540.52,-9.23,-52.06
1540.53,-9.22,-52.18
1540.54,-9.24,-52.12
1540.55,-9.24,-51.94
1540.56,-9.24,-51.9
1540.57,-9.22,-52.03
1540.58,-9.24,-52.01
1540.59,-9.25,-51.92
1540.6,-9.27,-51.97
1540.61,-9.27,-51.87
1540.62,-9.24,-52.02
1540.63,-9.25,-52.09
1540.64,-9.28,-52.1
1540.65,-9.29,-51.96
1540.66,-9.29,-52.09
1540.67,-9.28,-52.12
1540.68,-9.27,-52.07
1540.69,-9.29,-52.02
1540.7,-9.29,-52.06
1540.71,-9.31,-51.97
1540.72,-9.31,-52.02
1540.73,-9.31,-51.98
1540.74,-9.31,-52.11
1540.75,-9.31,-51.97
1540.76,-9.33,-52.16
1540.77,-9.34,-52.27
1540.78,-9.34,-52.2
1540.79,-9.33,-52.34
1540.8,-9.34,-52.45
1540.81,-9.35,-52.38
1540.82,-9.39,-52.42
1540.83,-9.39,-52.54
1540.84,-9.39,-52.52
1540.85,-9.39,-52.6
1540.86,-9.39,-52.63
1540.87,-9.41,-52.62
1540.88,-9.43,-52.58
1540.89,-9.43,-52.56
1540.9,-9.41,-52.61
1540.91,-9.41,-52.55
1540.92,-9.43,-52.36
1540.93,-9.44,-52.46
1540.94,-9.46,-52.37
1540.95,-9.46,-52.39
1540.96,-9.44,-52.36
1540.97,-9.43,-52.3
1540.98,-9.44,-52.09
1540.99,-9.46,-52.01
1541.0,-9.46,-52.0
1541.01,-9.44,-51.84
1541.02,-9.43,-51.74
1541.03,-9.41,-51.69
1541.04,-9.44,-51.67
1541.05,-9.44,-51.53
1541.06,-9.42,-51.37
1541.07,-9.41,-51.5
1541.08,-9.38,-51.31
1541.09,-9.39,-51.31
1541.1,-9.38,-51.26
1541.11,-9.38,-51.25
1541.12,-9.37,-51.15
1541.13,-9.36,-51.19
1541.14,-9.37,-51.13
1541.15,-9.35,-51.04
1541.16,-9.34,-51.06
1541.17,-9.34,-51.15
1541.18,-9.32,-51.09
1541.19,-9.31,-51.15
1541.2,-9.31,-51.41
1541.21,-9.29,-51.3
1541.22,-9.29,-51.28
1541.23,-9.27,-51.41
1541.24,-9.29,-51.41
1541.25,-9.27,-51.43
1541.26,-9.25,-51.51
1541.27,-9.23,-51.49
1541.28,-9.23,-51.52
1541.29,-9.24,-51.55
1541.3,-9.24,-51.68
1541.31,-9.25,-51.83
1541.32,-9.24,-51.86
1541.33,-9.24,-51.78
1541.34,-9.24,-51.9
1541.35,-9.25,-51.94
1541.36,-9.25,-51.98
1541.37,-9.25,-51.9
1541.38,-9.24,-52.26
1541.39,-9.24,-52.26
1541.4,-9.25,-52.23
1541.41,-9.27,-52.38
1541.42,-9.27,-52.3
1541.43,-9.25,-52.21
1541.44,-9.25,-52.25
1541.45,-9.25,-52.39
1541.46,-9.29,-52.31
1541.47,-9.29,-52.42
1541.48,-9.27,-52.38
1541.49,-9.26,-52.33
1541.5,-9.29,-52.41
1541.51,-9.28,-52.3
1541.52,-9.31,-52.2
1541.53,-9.29,-52.12
1541.54,-9.31,-52.12
1541.55,-9.31,-51.82
1541.56,-9.31,-51.79
1541.57,-9.31,-51.74
1541.58,-9.31,-51.64
1541.59,-9.32,-51.43
1541.6,-9.33,-51.44
1541.61,-9.33,-51.3
1541.62,-9.34,-51.14
1541.63,-9.36,-50.98
1541.64,-9.36,-51.07
1541.65,-9.37,-51.04
1541.66,-9.37,-51.01
1541.67,-9.39,-50.84
1541.68,-9.39,-50.94
1541.69,-9.4,-50.92
1541.7,-9.41,-50.97
1541.71,-9.41,-50.76
1541.72,-9.42,-50.8
1541.73,-9.42,-50.73
1541.74,-9.43,-50.79
1541.75,-9.41,-51.0
1541.76,-9.43,-50.9
1541.77,-9.44,-50.99
