id,frequency,power1,power2,power3
143,2.1407035175879394,-86.624,-112.064,-111.046
144,2.1557788944723617,-85.695,-111.472,-111.369
145,2.170854271356784,-85.118,-112.449,-109.468
146,2.185929648241206,-85.874,-112.711,-110.008
147,2.201005025125628,-85.175,-112.02,-111.491
148,2.21608040201005,-84.246,-111.659,-111.385
149,2.2311557788944723,-83.269,-110.827,-110.569
150,2.2462311557788945,-84.008,-110.491,-110.059
151,2.2613065326633164,-85.659,-110.328,-110.867
152,2.2763819095477387,-87.011,-109.039,-110.423
153,2.2914572864321605,-87.392,-109.519,-110.62
154,2.306532663316583,-86.324,-109.586,-109.8
155,2.321608040201005,-84.192,-109.873,-110.091
156,2.336683417085427,-81.462,-110.065,-110.033
157,2.351758793969849,-80.446,-110.897,-108.642
158,2.366834170854271,-82.99,-110.127,-110.854
159,2.3819095477386933,-84.963,-110.603,-110.338
160,2.3969849246231156,-85.747,-111.503,-110.738
161,2.4120603015075375,-85.677,-111.952,-111.142
162,2.4271356783919598,-84.917,-111.931,-112.425
163,2.4422110552763816,-84.51,-110.068,-112.022
164,2.457286432160804,-84.459,-112.107,-111.456
165,2.472361809045226,-84.233,-112.138,-113.235
166,2.487437185929648,-83.533,-112.216,-111.946
167,2.5025125628140703,-82.923,-112.508,-111.833
168,2.517587939698492,-83.097,-112.396,-113.006
169,2.5326633165829144,-84.133,-111.305,-112.529
170,2.5477386934673367,-84.438,-112.011,-111.683
171,2.5628140703517586,-84.648,-112.616,-112.7
172,2.577889447236181,-84.531,-109.789,-111.99
173,2.5929648241206027,-84.154,-112.019,-112.175
174,2.608040201005025,-84.379,-111.618,-111.062
175,2.6231155778894473,-84.635,-112.044,-112.219
176,2.638190954773869,-84.258,-111.807,-112.942
177,2.6532663316582914,-83.219,-111.874,-111.686
178,2.6683417085427132,-82.374,-111.898,-110.595
179,2.6834170854271355,-82.879,-112.066,-112.665
180,2.698492462311558,-84.745,-109.643,-111.48
181,2.7135678391959797,-85.533,-110.281,-111.428
182,2.728643216080402,-85.908,-112.038,-111.842
183,2.743718592964824,-85.38,-112.095,-111.326
184,2.758793969849246,-84.455,-110.856,-111.913
185,2.7738693467336684,-83.267,-111.142,-111.569
186,2.78894472361809,-82.051,-110.589,-110.306
187,2.8040201005025125,-81.51,-110.617,-110.987
188,2.8190954773869343,-82.883,-110.655,-109.59
189,2.8341708542713566,-84.609,-110.708,-110.328
190,2.849246231155779,-85.754,-109.593,-109.846
191,2.8643216080402008,-86.381,-109.684,-109.563
192,2.879396984924623,-85.926,-109.698,-109.971
193,2.8944723618090453,-84.467,-110.015,-107.792
194,2.909547738693467,-82.743,-109.854,-109.765
195,2.9246231155778895,-81.863,-110.655,-108.876
196,2.9396984924623113,-83.115,-109.999,-109.89
197,2.9547738693467336,-84.394,-109.735,-111.147
198,2.969849246231156,-84.351,-111.42,-111.083
199,2.9849246231155777,-83.502,-109.765,-110.464
200,3.0,-83.03,-108.853,-110.846
