id,frequency,power1,power2,power3
129,3.702684563758389,-87.278,-108.723,-107.627
130,3.712080536912752,-87.696,-107.261,-108.299
131,3.721476510067114,-87.486,-109.272,-108.06
132,3.7308724832214764,-86.318,-107.691,-109.671
133,3.740268456375839,-85.943,-108.295,-108.092
134,3.7496644295302013,-85.507,-108.05,-108.173
135,3.7590604026845638,-85.423,-108.108,-108.049
136,3.768456375838926,-86.314,-108.263,-109.147
137,3.7778523489932887,-87.353,-107.879,-106.955
138,3.7872483221476507,-87.942,-107.815,-108.676
139,3.7966442953020136,-88.711,-108.468,-108.057
140,3.8060402684563757,-88.556,-108.18,-107.782
141,3.815436241610738,-88.366,-107.675,-107.695
142,3.8248322147651006,-87.776,-106.842,-106.747
143,3.834228187919463,-87.064,-107.608,-108.66
144,3.8436241610738255,-85.752,-106.367,-107.739
145,3.8530201342281876,-84.433,-108.094,-108.336
146,3.8624161073825505,-83.79,-107.905,-107.75
147,3.8718120805369125,-84.613,-107.08,-106.925
148,3.881208053691275,-85.823,-107.154,-106.78
149,3.8906040268456374,-87.109,-107.089,-108.089
150,3.9,-87.788,-108.163,-108.113
