id,frequency,power1,power2,power3
68,0.8963210702341137,-86.699,-113.941,-113.8
69,0.9096989966555183,-86.625,-113.693,-114.234
70,0.923076923076923,-86.461,-113.698,-113.089
71,0.9364548494983277,-86.33,-114.576,-112.085
72,0.9498327759197325,-86.36,-113.312,-114.814
73,0.9632107023411371,-86.059,-114.531,-112.681
74,0.9765886287625418,-85.675,-113.869,-112.972
75,0.9899665551839465,-85.78,-114.41,-112.325
76,1.0033444816053512,-86.01,-113.829,-113.107
77,1.0167224080267558,-87.18,-113.494,-113.591
78,1.0301003344481605,-87.566,-114.039,-113.366
79,1.0434782608695652,-87.934,-114.45,-114.282
80,1.0568561872909699,-87.55,-113.592,-113.005
81,1.0702341137123745,-87.298,-112.7,-113.783
82,1.0836120401337792,-87.161,-113.086,-112.982
83,1.0969899665551839,-87.577,-113.48,-113.541
84,1.1103678929765886,-87.614,-113.38,-113.264
85,1.1237458193979932,-87.24,-113.433,-113.548
86,1.137123745819398,-86.151,-112.693,-111.643
87,1.1505016722408026,-85.538,-111.19,-112.699
88,1.1638795986622072,-86.12,-112.33,-112.901
89,1.177257525083612,-87.481,-112.355,-112.765
90,1.1906354515050166,-88.56,-112.301,-112.808
91,1.2040133779264215,-88.83,-110.439,-112.057
92,1.2173913043478262,-88.383,-112.599,-112.851
93,1.2307692307692308,-87.748,-112.039,-112.692
94,1.2441471571906355,-87.253,-112.468,-112.865
95,1.2575250836120402,-86.869,-112.81,-112.893
96,1.2709030100334449,-87.124,-112.195,-112.342
97,1.2842809364548495,-86.864,-113.527,-112.896
98,1.2976588628762542,-86.701,-112.981,-112.407
99,1.3110367892976589,-86.439,-113.194,-113.483
100,1.3244147157190636,-87.184,-113.534,-113.19
101,1.3377926421404682,-88.061,-111.86,-111.508
102,1.351170568561873,-88.523,-112.759,-113.507
103,1.3645484949832776,-88.382,-112.395,-114.068
104,1.3779264214046822,-87.739,-113.44,-112.465
105,1.391304347826087,-86.911,-112.828,-112.833
106,1.4046822742474916,-86.891,-112.191,-112.264
107,1.4180602006688963,-87.24,-113.005,-113.407
108,1.431438127090301,-87.969,-112.471,-113.492
109,1.4448160535117056,-88.118,-111.998,-111.655
110,1.4581939799331103,-87.103,-112.992,-112.439
111,1.471571906354515,-86.004,-112.518,-112.324
112,1.4849498327759196,-85.689,-112.537,-112.354
113,1.4983277591973243,-87.196,-113.007,-112.131
114,1.511705685618729,-88.631,-113.059,-112.696
115,1.5250836120401337,-89.461,-113.133,-112.679
116,1.5384615384615383,-89.258,-113.048,-110.951
117,1.5518394648829432,-88.179,-113.079,-110.867
118,1.565217391304348,-86.39,-112.612,-112.146
119,1.5785953177257526,-84.711,-111.337,-112.605
120,1.5919732441471572,-84.981,-108.986,-111.887
121,1.605351170568562,-86.614,-111.546,-112.296
122,1.6187290969899666,-87.892,-113.08,-111.247
123,1.6321070234113713,-88.534,-112.964,-110.088
124,1.645484949832776,-88.412,-113.125,-113.328
125,1.6588628762541806,-88.291,-112.376,-113.466
126,1.6722408026755853,-88.251,-113.179,-112.436
127,1.68561872909699,-87.738,-111.257,-112.422
128,1.6989966555183946,-87.325,-111.927,-112.894
129,1.7123745819397993,-86.693,-111.625,-112.567
130,1.725752508361204,-86.521,-113.036,-112.335
131,1.7391304347826086,-86.981,-113.075,-113.028
132,1.7525083612040133,-87.257,-112.013,-113.713
133,1.765886287625418,-87.791,-113.124,-113.12
134,1.7792642140468227,-87.626,-112.277,-112.348
135,1.7926421404682273,-87.355,-112.796,-112.619
136,1.806020066889632,-87.048,-114.257,-114.032
137,1.8193979933110367,-87.426,-112.851,-112.259
138,1.8327759197324414,-87.99,-112.003,-113.698
139,1.846153846153846,-88.72,-113.734,-113.802
140,1.8595317725752507,-88.902,-111.875,-113.1
141,1.8729096989966554,-88.1,-113.084,-114.058
142,1.8862876254180603,-86.769,-113.545,-111.851
143,1.899665551839465,-85.062,-110.445,-111.572
144,1.9130434782608696,-84.56,-112.188,-112.754
145,1.9264214046822743,-86.36,-112.565,-112.341
146,1.939799331103679,-88.545,-113.207,-113.269
147,1.9531772575250836,-89.392,-111.34,-113.228
148,1.9665551839464883,-89.57,-112.775,-111.969
149,1.979933110367893,-88.994,-112.312,-112.87
