id,frequency,power1,power2,power3
110,0.8737474949899798,-82.292,-114.366,-112.535
111,0.8817635270541081,-82.381,-113.703,-113.835
112,0.8897795591182364,-82.041,-113.44,-114.885
113,0.8977955911823646,-82.086,-113.075,-112.637
114,0.9058116232464929,-82.42,-113.778,-113.275
115,0.9138276553106212,-81.951,-113.974,-114.002
116,0.9218436873747494,-82.062,-114.087,-111.459
117,0.9298597194388777,-82.374,-114.753,-112.312
118,0.937875751503006,-82.524,-112.954,-113.414
119,0.9458917835671342,-82.036,-112.053,-113.259
120,0.9539078156312625,-82.152,-113.922,-113.87
121,0.9619238476953907,-81.946,-113.662,-113.107
122,0.969939879759519,-81.469,-113.282,-113.504
123,0.9779559118236472,-81.335,-112.724,-113.345
